date;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;pH;sulphates;density;wine type;alcohol;quality;store type;country
16-11-2022;7.2;0.33;0.33;1.7;0.061;3;13;3.23;1.1;0.996;red;10;high;restaurant;EE.UU.
17-11-2022;6.4;0.47;0.4;2.4;0.071;8;19;3.56;0.73;;red;10.6;medium;store;EE.UU.
17-11-2022;6;0.51;0;2.1;0.064;40;54;3.54;0.93;0.995;white;10.7;medium;restaurant;EE.UU.
17-11-2022;8.2;0.24;0.34;5.1;0.062;8;22;3.22;0.94;;white;10.9;medium;store;EE.UU.
17-11-2022;6.6;0.96;0;1.8;0.082;5;16;3.5;0.44;;red;11.9;medium;bar;EE.UU.
17-11-2022;8.1;0.29;0.36;2.2;0.048;35;53;3.27;1.01;0.995;white;12.4;high;store;EE.UU.
18-11-2022;6.2;0.58;0;1.6;0.065;8;18;3.56;0.84;;red;9.4;medium;store;EE.UU.
18-11-2022;7.3;0.34;0.33;2.5;0.064;21;37;3.35;0.77;;red;12.1;high;bar;EE.UU.
18-11-2022;10;0.32;0.59;2.2;0.077;3;15;3.2;0.78;0.9994;white;9.6;medium;store;EE.UU.
18-11-2022;9.9;0.57;0.25;2;0.104;12;89;3.04;0.9;0.9963;white;10.1;medium;restaurant;EE.UU.
18-11-2022;10;0.32;0.59;2.2;0.077;3;15;3.2;0.78;;red;9.6;medium;store;EE.UU.
19-11-2022;7;0.54;0;2.1;0.079;39;55;3.39;0.84;0.9956;white;11.4;medium;bar;EE.UU.
19-11-2022;7.5;0.4;0.18;1.6;0.079;24;58;3.34;0.58;;white;9.4;medium;store;EE.UU.
19-11-2022;7.7;0.64;0.21;2.2;0.077;32;133;3.27;0.45;;red;9.9;medium;store;EE.UU.
19-11-2022;7.8;0.53;0.01;1.6;0.077;3;19;3.16;0.46;;white;9.8;medium;store;EE.UU.
19-11-2022;7.8;0.53;0.01;1.6;0.077;3;19;3.16;0.46;;white;9.8;medium;bar;EE.UU.
21-11-2022;6.4;0.53;0.09;3.9;0.123;14;31;3.5;0.67;;white;11;low;store;EE.UU.
21-11-2022;7.7;0.23;0.37;1.8;0.046;23;60;3.41;0.71;;red;12.1;medium;restaurant;EE.UU.
21-11-2022;7.6;0.41;0.33;2.5;0.078;6;23;3.3;0.58;0.9957;red;11.2;medium;store;EE.UU.
21-11-2022;8.3;0.26;0.37;1.4;0.076;8;23;3.26;0.7;0.9974;red;9.6;medium;bar;EE.UU.
21-11-2022;8.3;0.26;0.37;1.4;0.076;8;23;3.26;0.7;;white;9.6;medium;restaurant;EE.UU.
21-11-2022;7.8;0.64;0;1.9;0.072;27;55;3.31;0.63;;white;11;medium;store;EE.UU.
22-11-2022;7.9;0.18;0.4;2.2;0.049;38;67;3.33;0.93;;red;11.3;medium;bar;EE.UU.
22-11-2022;7.4;0.41;0.24;1.8;0.066;18;47;3.37;0.62;;white;10.4;medium;bar;EE.UU.
22-11-2022;7.6;0.43;0.31;2.1;0.069;13;74;3.26;0.54;0.9958;red;9.9;medium;bar;EE.UU.
23-11-2022;10;0.38;0.38;1.6;0.169;27;90;3.15;0.65;0.99914;white;8.5;medium;store;EE.UU.
23-11-2022;10.2;0.54;0.37;15.4;0.214;55;95;3.18;0.77;;red;9;medium;bar;EE.UU.
23-11-2022;6.1;0.4;0.16;1.8;0.069;11;25;3.42;0.74;;white;10.1;high;restaurant;EE.UU.
23-11-2022;5.9;0.44;0;1.6;0.042;3;11;3.48;0.85;;red;11.7;medium;store;EE.UU.
23-11-2022;10.2;0.54;0.37;15.4;0.214;55;95;3.18;0.77;100.369;red;9;medium;bar;EE.UU.
24-11-2022;6.8;0.915;0.29;4.8;0.07;15;39;3.53;0.54;;white;11.1;medium;store;EE.UU.
24-11-2022;7.3;0.67;0.02;2.2;0.072;31;92;3.32;0.68;;white;110.666.666.666.667;medium;restaurant;EE.UU.
24-11-2022;7;0.59;0;1.7;0.052;3;8;3.41;0.47;;white;10.3;medium;restaurant;EE.UU.
25-11-2022;7.2;0.37;0.32;2;0.062;15;28;3.23;0.73;0.9947;red;11.3;high;bar;EE.UU.
25-11-2022;7.4;0.785;0.19;5.2;0.094;19;98;3.16;0.52;;red;956.666.666.666.667;medium;bar;EE.UU.
25-11-2022;7.3;0.67;0.02;2.2;0.072;31;92;3.32;0.68;0.99566;white;11.1;medium;bar;EE.UU.
25-11-2022;6.9;0.63;0.02;1.9;0.078;18;30;3.4;0.75;;red;9.8;medium;restaurant;EE.UU.
25-11-2022;6.9;0.58;0.2;1.75;0.058;8;22;3.38;0.49;;white;11.7;medium;store;EE.UU.
26-11-2022;7.4;0.785;0.19;5.2;0.094;19;98;3.16;0.52;0.99713;red;9.6;medium;bar;EE.UU.
26-11-2022;6.8;0.67;0;1.9;0.08;22;39;3.4;0.74;;red;9.7;medium;store;EE.UU.
26-11-2022;6.9;0.58;0.01;1.9;0.08;40;54;3.4;0.73;;white;9.7;medium;store;EE.UU.
26-11-2022;6.9;0.63;0.02;1.9;0.078;18;30;3.4;0.75;;red;9.8;medium;bar;EE.UU.
27-11-2022;6.6;0.58;0.02;2;0.062;37;53;3.35;0.76;;white;11.6;high;restaurant;EE.UU.
27-11-2022;7.2;0.38;0.31;2;0.056;15;29;3.23;0.76;;red;11.3;high;store;EE.UU.
27-11-2022;7.8;0.32;0.44;2.7;0.104;8;17;3.33;0.78;;red;11;high;store;EE.UU.
27-11-2022;7.2;0.37;0.32;2;0.062;15;28;3.23;0.73;;white;11.3;high;restaurant;EE.UU.
27-11-2022;7.6;0.49;0.33;1.9;0.074;27;85;3.41;0.58;;red;9;medium;restaurant;EE.UU.
27-11-2022;11.7;0.45;0.63;2.2;0.073;7;23;3.21;0.69;;white;10.9;medium;restaurant;EE.UU.
28-11-2022;6;0.54;0.06;1.8;0.05;38;89;3.3;0.5;;red;10.55;medium;store;EE.UU.
28-11-2022;8.4;0.29;0.4;1.7;0.067;8;20;3.39;0.6;;white;10.5;medium;store;EE.UU.
28-11-2022;7.9;0.2;0.35;1.7;0.054;7;15;3.32;0.8;0.99458;red;11.9;high;restaurant;EE.UU.
28-11-2022;7.6;0.49;0.33;1.9;0.074;27;85;3.41;0.58;;red;9;medium;bar;EE.UU.
28-11-2022;6.8;0.64;0.03;2.3;0.075;14;31;3.36;0.58;;white;10.4;medium;restaurant;EE.UU.
28-11-2022;6.2;0.785;0;2.1;0.06;6;13;3.59;0.61;;white;10;low;bar;EE.UU.
28-11-2022;6.5;0.9;0;1.6;0.052;9;17;3.5;0.63;;red;10.9;medium;store;EE.UU.
28-11-2022;6.4;;0.09;2.3;0.054;34;64;3.41;0.68;;white;10.4;medium;store;EE.UU.
01-12-2022;6.8;0.59;0.1;1.7;0.063;34;53;3.41;0.67;;white;9.7;medium;store;EE.UU.
01-12-2022;6.9;0.63;0.01;2.4;0.076;14;39;3.34;0.53;0.99522;red;10.8;medium;store;EE.UU.
02-12-2022;7.3;0.48;0.32;2.1;0.062;31;54;3.3;0.65;;white;10;high;store;EE.UU.
02-12-2022;6.7;1.04;0.08;2.3;0.067;19;32;3.52;0.57;;red;11;low;restaurant;EE.UU.
02-12-2022;6.8;0.59;0.1;1.7;0.063;34;53;3.41;0.67;0.9958;red;9.7;medium;bar;EE.UU.
02-12-2022;7.3;0.48;0.32;2.1;0.062;31;54;3.3;0.65;;red;10;high;bar;EE.UU.
03-12-2022;7.3;0.98;0.05;2.1;0.061;20;49;3.31;0.55;;white;9.7;low;restaurant;EE.UU.
03-12-2022;10;0.69;0.11;1.4;0.084;8;24;2.88;0.47;;red;9.7;medium;bar;EE.UU.
04-12-2022;7.6;0.35;0.6;2.6;0.073;23;44;3.38;0.79;;white;11.1;medium;restaurant;EE.UU.
04-12-2022;9.9;0.5;0.5;13.8;0.205;48;82;3.16;0.75;;white;8.8;medium;bar;EE.UU.
04-12-2022;5.3;0.47;0.11;2.2;0.048;16;89;3.54;0.88;0.99182;red;135.666.666.666.667;high;store;EE.UU.
04-12-2022;6.7;0.7;0.08;3.75;0.067;8;16;3.43;0.52;;white;12.6;medium;store;EE.UU.
04-12-2022;6.1;0.6;0.08;1.8;0.071;14;45;3.38;0.54;;white;11;medium;bar;EE.UU.
05-12-2022;9.9;0.5;0.5;13.8;0.205;48;82;3.16;0.75;;red;8.8;medium;store;EE.UU.
05-12-2022;8.2;0.28;0.6;3;0.104;10;22;3.39;0.68;0.99828;white;10.6;medium;store;EE.UU.
05-12-2022;5.3;0.47;0.11;2.2;0.048;16;89;3.54;0.88;0.99182;white;13.6;high;store;EE.UU.
05-12-2022;7.1;0.875;0.05;5.7;0.082;3;14;3.4;0.52;;white;10.2;low;store;EE.UU.
06-12-2022;7.2;0.58;0.54;2.1;0.114;3;9;3.33;0.57;;white;10.3;low;bar;EE.UU.
06-12-2022;6.8;0.91;0.06;2;0.06;4;11;3.53;0.64;;red;10.9;low;restaurant;EE.UU.
06-12-2022;8.2;0.28;0.6;3;0.104;10;22;3.39;0.68;0.99828;white;10.6;medium;bar;EE.UU.
06-12-2022;5.6;0.62;0.03;1.5;0.08;6;13;3.66;0.62;;red;10.1;low;store;EE.UU.
06-12-2022;7;0.655;0.16;2.1;0.074;8;25;3.37;0.55;;white;9.7;medium;restaurant;EE.UU.
06-12-2022;8.1;0.33;0.44;1.5;0.042;6;12;3.35;0.61;;red;10.7;medium;restaurant;EE.UU.
07-12-2022;6.2;0.57;0.1;2.1;0.048;4;11;3.44;0.76;;white;10.8;medium;restaurant;EE.UU.
07-12-2022;5.6;0.54;0.04;1.7;0.049;5;13;3.72;0.58;;white;11.4;medium;bar;EE.UU.
07-12-2022;6;0.64;0.05;1.9;0.066;9;17;3.52;0.78;;white;10.6;medium;store;EE.UU.
07-12-2022;7.1;0.22;0.49;1.8;0.039;8;18;3.39;0.56;;red;12.4;medium;store;EE.UU.
07-12-2022;6.8;0.68;0.21;2.1;0.07;9;23;3.38;0.6;;red;10.3;medium;store;EE.UU.
08-12-2022;5.6;0.54;0.04;1.7;0.049;5;13;3.72;0.58;;red;11.4;medium;restaurant;EE.UU.
09-12-2022;7.7;0.54;0.26;1.9;0.089;23;147;3.26;0.59;;red;9.7;medium;bar;EE.UU.
09-12-2022;6.2;0.65;0.06;1.6;0.05;6;18;3.57;0.54;;white;11.95;medium;store;EE.UU.
09-12-2022;7.7;0.54;0.26;1.9;0.089;23;147;3.26;0.59;;white;9.7;medium;store;EE.UU.
09-12-2022;6.4;;0.09;1.4;0.066;15;28;3.42;0.7;;red;10;high;restaurant;EE.UU.
09-12-2022;7;0.43;0.02;1.9;0.08;15;28;3.35;0.81;;red;10.6;medium;restaurant;EE.UU.
10-12-2022;6.9;0.74;0.03;2.3;0.054;7;16;3.45;0.63;0.99508;white;11.5;medium;store;EE.UU.
10-12-2022;6.6;0.895;0.04;2.3;0.068;7;13;3.53;0.58;;white;10.8;medium;store;EE.UU.
10-12-2022;6.9;0.74;0.03;2.3;0.054;7;16;3.45;0.63;0.99508;white;11.5;medium;bar;EE.UU.
10-12-2022;7.8;0.82;0.29;4.3;0.083;21;64;3.16;0.53;;white;9.4;medium;bar;EE.UU.
10-12-2022;7.3;0.585;0.18;2.4;0.078;15;60;3.31;0.54;;white;9.8;medium;restaurant;EE.UU.
10-12-2022;7.5;0.725;0.04;1.5;0.076;8;15;3.26;0.53;;white;9.6;medium;bar;EE.UU.
11-12-2022;6.2;0.44;0.39;2.5;0.077;6;14;3.51;0.69;;white;11;medium;restaurant;EE.UU.
11-12-2022;7.5;0.38;0.57;2.3;0.106;5;12;3.36;0.55;0.99605;red;11.4;medium;store;EE.UU.
11-12-2022;6.8;0.81;0.05;2;0.07;6;14;3.51;0.66;0.99562;red;10.8;medium;bar;EE.UU.
11-12-2022;6.7;0.76;0.02;1.8;0.078;6;12;3.55;0.63;;white;9.95;low;bar;EE.UU.
11-12-2022;7.5;0.38;0.57;2.3;0.106;5;12;3.36;0.55;;white;11.4;medium;restaurant;EE.UU.
12-12-2022;7.1;0.27;0.6;2.1;0.074;17;25;3.38;0.72;0.99814;white;10.6;medium;restaurant;EE.UU.
13-12-2022;7.9;0.18;0.4;1.8;0.062;7;20;3.28;0.7;0.9941;white;11.1;medium;store;EE.UU.
13-12-2022;6.4;0.36;0.21;2.2;0.047;26;48;3.47;0.77;;white;9.7;medium;bar;EE.UU.
13-12-2022;7.1;0.69;0.04;2.1;0.068;19;27;3.44;0.67;0.99712;red;9.8;medium;restaurant;EE.UU.
13-12-2022;6.4;0.79;0.04;2.2;0.061;11;17;3.53;0.65;;white;10.4;medium;bar;EE.UU.
13-12-2022;6.4;0.56;0.15;1.8;0.078;17;65;3.33;0.6;;white;10.5;medium;restaurant;EE.UU.
14-12-2022;6.9;0.84;0.21;4.1;0.074;16;65;3.53;0.72;;red;923.333.333.333.333;medium;store;EE.UU.
14-12-2022;6.5;0.53;0.06;2;0.063;29;44;3.38;0.83;;white;10.3;medium;store;EE.UU.
14-12-2022;6.9;0.84;0.21;4.1;0.074;16;65;3.53;0.72;;white;9.25;medium;restaurant;EE.UU.
14-12-2022;6.1;0.32;0.25;2.3;0.071;23;58;3.42;0.97;;red;10.6;medium;bar;EE.UU.
15-12-2022;6.5;0.53;0.06;2;0.063;29;44;3.38;0.83;;red;10.3;medium;bar;EE.UU.
15-12-2022;6.9;0.48;0.2;1.9;0.082;9;23;3.39;0.43;;red;9.05;low;restaurant;EE.UU.
15-12-2022;7.4;0.47;0.46;2.2;0.114;7;20;3.32;0.63;;red;10.5;medium;restaurant;EE.UU.
15-12-2022;6.6;0.7;0.08;2.6;0.106;14;27;3.44;0.58;;white;10.2;medium;bar;EE.UU.
16-12-2022;6.8;0.48;0.25;2;0.076;29;61;3.34;0.6;;white;10.4;medium;store;EE.UU.
16-12-2022;6;0.42;0.19;2;0.075;22;47;3.39;0.78;;red;10;medium;restaurant;EE.UU.
16-12-2022;6.1;0.32;0.25;2.3;0.071;23;58;3.42;0.97;;red;10.6;medium;bar;EE.UU.
17-12-2022;7.1;0.53;0.07;1.7;0.071;15;24;3.29;0.66;;white;10.8;medium;store;EE.UU.
17-12-2022;7.1;0.69;0.08;2.1;0.063;42;52;3.42;0.6;0.99608;red;10.2;medium;bar;EE.UU.
17-12-2022;6.7;0.48;0.08;2.1;0.064;18;34;3.33;0.64;;red;9.7;medium;bar;EE.UU.
17-12-2022;6.6;0.44;0.09;2.2;0.063;9;18;3.42;0.69;;red;11.3;medium;restaurant;EE.UU.
17-12-2022;7.9;0.29;0.49;2.2;0.096;21;59;3.31;0.67;;white;10.1;medium;bar;EE.UU.
17-12-2022;6.8;0.47;0.08;2.2;0.064;18;38;3.3;0.65;;white;9.6;medium;store;EE.UU.
18-12-2022;6.6;0.56;0.14;2.4;0.064;13;29;3.42;0.62;;white;11.7;high;restaurant;EE.UU.
18-12-2022;6.1;0.705;0.1;2.8;0.081;13;28;3.6;0.66;;red;10.2;medium;restaurant;EE.UU.
18-12-2022;7.2;0.53;0.13;2;0.058;18;22;3.21;0.68;0.99573;red;9.9;medium;restaurant;EE.UU.
18-12-2022;8;0.39;0.3;1.9;0.074;32;84;3.39;0.61;;red;9;medium;restaurant;EE.UU.
18-12-2022;7;0.55;0.13;2.2;0.075;15;35;3.36;0.59;0.9959;white;9.7;medium;store;EE.UU.
19-12-2022;7.4;0.25;0.29;2.2;0.054;19;49;3.4;0.76;0.99666;white;10.9;high;restaurant;EE.UU.
19-12-2022;6.2;0.64;0.09;2.5;0.081;15;26;3.57;0.63;;white;12;medium;bar;EE.UU.
19-12-2022;5.4;0.58;0.08;1.9;0.059;20;31;3.5;0.64;;red;10.2;medium;store;EE.UU.
19-12-2022;6.7;0.855;0.02;1.9;0.064;29;38;3.3;0.56;;red;10.75;medium;restaurant;EE.UU.
19-12-2022;6.1;0.53;0.08;1.9;0.077;24;45;3.6;0.68;;white;10.3;medium;store;EE.UU.
19-12-2022;7.2;;0.32;1.8;0.065;34;60;3.46;0.78;;red;9.9;medium;bar;EE.UU.
19-12-2022;6.2;0.52;0.08;4.4;0.071;11;32;3.56;0.63;0.99646;white;11.6;medium;store;EE.UU.
20-12-2022;11.2;0.4;0.5;2;0.099;19;50;3.1;0.58;0.99783;white;10.4;medium;bar;EE.UU.
20-12-2022;6.5;0.63;0.33;1.8;0.059;16;28;3.36;0.64;0.99531;white;10.1;medium;store;EE.UU.
20-12-2022;6.3;0.6;0.1;1.6;0.048;12;26;3.55;0.51;0.99306;white;12.1;medium;store;EE.UU.
20-12-2022;11.1;0.44;0.42;2.2;0.064;14;19;3.25;0.57;;red;10.4;medium;store;EE.UU.
20-12-2022;8.4;0.37;0.43;2.3;0.063;12;19;3.17;0.81;;white;11.2;high;bar;EE.UU.
20-12-2022;7;0.57;0.02;2;0.072;17;26;3.36;0.61;;white;10.2;medium;bar;EE.UU.
21-12-2022;7.3;0.735;0;2.2;0.08;18;28;3.41;0.6;;red;9.4;medium;restaurant;EE.UU.
21-12-2022;6.3;0.68;0.01;3.7;0.103;32;54;3.51;0.66;;red;11.3;medium;restaurant;EE.UU.
21-12-2022;7.1;0.68;0;2.3;0.087;17;26;3.45;0.53;;red;9.5;medium;restaurant;EE.UU.
21-12-2022;7.1;0.67;0;2.3;0.083;18;27;3.44;0.54;;white;9.4;medium;bar;EE.UU.
21-12-2022;6.6;0.855;0.02;2.4;0.062;15;23;3.54;0.6;;red;11;medium;bar;EE.UU.
21-12-2022;6.6;0.88;0.04;2.2;0.066;12;20;3.53;0.56;;white;9.9;medium;store;EE.UU.
21-12-2022;7;;0.17;1.7;0.065;15;24;3.44;0.68;;red;10.55;high;restaurant;EE.UU.
21-12-2022;7.4;0.36;0.3;1.8;0.074;17;24;3.24;0.7;;white;11.4;high;restaurant;EE.UU.
22-12-2022;7.2;0.695;0.13;2;0.076;12;20;3.29;0.54;;white;10.1;medium;store;EE.UU.
22-12-2022;7.8;0.6;0.26;2;0.08;31;131;3.21;0.52;;red;9.9;medium;restaurant;EE.UU.
22-12-2022;6.6;0.855;0.02;2.4;0.062;15;23;3.54;0.6;;white;11;medium;bar;EE.UU.
22-12-2022;7.8;0.6;0.26;2;0.08;31;131;3.21;0.52;0.99622;white;9.9;medium;store;EE.UU.
22-12-2022;7.8;0.6;0.26;2;0.08;31;131;3.21;0.52;0.99622;white;9.9;medium;bar;EE.UU.
22-12-2022;6.9;0.63;0.33;6.7;0.235;66;115;3.22;0.56;;red;9.5;medium;restaurant;EE.UU.
23-12-2022;7.2;0.695;0.13;2;0.076;12;20;3.29;0.54;;white;10.1;medium;restaurant;EE.UU.
23-12-2022;6.7;0.67;0.02;1.9;0.061;26;42;3.39;0.82;0.99489;red;10.9;medium;bar;EE.UU.
23-12-2022;7;0.56;0.13;1.6;0.077;25;42;3.34;0.59;;white;9.2;medium;restaurant;EE.UU.
23-12-2022;7.2;0.695;0.13;2;0.076;12;20;3.29;0.54;0.99546;red;10.1;medium;restaurant;EE.UU.
23-12-2022;6.7;0.16;0.64;2.1;0.059;24;52;3.34;0.71;;red;11.2;medium;bar;EE.UU.
23-12-2022;7.2;0.695;0.13;2;0.076;12;20;3.29;0.54;;white;10.1;medium;bar;EE.UU.
23-12-2022;6.2;0.51;0.14;1.9;0.056;15;34;3.48;0.57;;red;11.5;medium;store;EE.UU.
24-12-2022;6.4;0.38;0.14;2.2;0.038;15;25;3.44;0.65;;red;11.1;medium;store;EE.UU.
24-12-2022;7.5;;0.4;2.2;0.06;12;20;3.26;0.64;;white;11.8;medium;store;EE.UU.
24-12-2022;8;0.3;0.63;1.6;0.081;16;29;3.3;0.78;;red;10.8;medium;store;EE.UU.
24-12-2022;6.4;0.36;0.53;2.2;0.23;19;35;3.37;0.93;0.9934;red;12.4;medium;bar;EE.UU.
24-12-2022;7.3;0.69;0.32;2.2;0.069;35;104;3.33;0.51;0.99632;red;9.5;medium;bar;EE.UU.
24-12-2022;6;0.58;0.2;2.4;0.075;15;50;3.58;0.67;0.99467;red;12.5;medium;bar;EE.UU.
24-12-2022;5.6;0.31;0.78;13.9;0.074;23;92;3.39;0.48;;red;10.5;medium;bar;EE.UU.
25-12-2022;7.4;0.35;0.33;2.4;0.068;9;26;3.36;0.6;0.9947;white;11.9;medium;restaurant;EE.UU.
25-12-2022;6.2;0.7;0.15;5.1;0.076;13;27;3.54;0.6;;white;11.9;medium;bar;EE.UU.
25-12-2022;6.2;0.46;0.29;2.1;0.074;32;98;3.33;0.62;;red;9.8;medium;bar;EE.UU.
25-12-2022;6.8;0.67;0.15;1.8;0.118;13;20;3.42;0.67;0.9954;white;11.3;medium;store;EE.UU.
25-12-2022;6.1;;0.1;2.6;0.053;13;27;3.57;0.5;;white;11.9;medium;store;EE.UU.
25-12-2022;6.7;0.32;0.44;2.4;0.061;24;34;3.29;0.8;0.99484;white;11.6;high;store;EE.UU.
25-12-2022;6.2;0.56;0.09;1.7;0.053;24;32;3.54;0.6;;red;11.3;medium;store;EE.UU.
25-12-2022;6.2;0.56;0.09;1.7;0.053;24;32;3.54;0.6;;red;11.3;medium;bar;EE.UU.
26-12-2022;5.8;0.61;0.11;1.8;0.066;18;28;3.55;0.66;;red;10.9;medium;restaurant;EE.UU.
26-12-2022;6.6;0.725;0.2;7.8;0.073;29;79;3.29;0.54;;white;9.2;medium;bar;EE.UU.
26-12-2022;7.2;0.39;0.44;2.6;0.066;22;48;3.3;0.84;0.99494;red;11.5;medium;restaurant;EE.UU.
26-12-2022;7.5;0.31;0.41;2.4;0.065;34;60;3.34;0.85;;white;11.4;medium;restaurant;EE.UU.
26-12-2022;7.2;0.66;0.33;2.5;0.068;34;102;3.27;0.78;;red;12.8;medium;store;EE.UU.
27-12-2022;6.3;0.55;0.15;1.8;0.077;26;35;3.32;0.82;;red;11.6;medium;store;EE.UU.
27-12-2022;5.4;0.74;0.09;1.7;0.089;16;26;3.67;0.56;;red;11.6;medium;bar;EE.UU.
27-12-2022;6.3;0.51;0.13;2.3;0.076;29;40;3.42;0.75;0.99574;white;11;medium;restaurant;EE.UU.
28-12-2022;6;0.31;0.47;3.6;0.067;18;42;3.39;0.66;;red;11;medium;bar;EE.UU.
28-12-2022;6.3;0.51;0.13;2.3;0.076;29;40;3.42;0.75;;red;11;medium;store;EE.UU.
28-12-2022;5.9;0.55;0.1;2.2;0.062;39;51;3.52;0.76;;red;11.2;medium;restaurant;EE.UU.
28-12-2022;5.9;0.645;0.12;2;0.075;32;44;3.57;0.71;;red;10.2;medium;bar;EE.UU.
28-12-2022;6.8;0.62;0.08;1.9;0.068;28;38;3.42;0.82;0.99651;red;9.5;medium;bar;EE.UU.
28-12-2022;6.2;0.6;0.08;2;0.09;32;44;3.45;0.58;;white;10.5;medium;restaurant;EE.UU.
